Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1929, 1934]	яков иосифович	Q19618439	Коц, Яков Иосифович	P569	дата рождения	0	0	1931-01-08	0	0	0
[1939, 1941]	яков исаакович	Q4169596	Дубравин, Яков Исаакович	P569	дата рождения	0	0	1939-07-07	0	0	0
[1980, 1985]	яков исаакович	Q12077893	Альшиц, Яков Исаакович	P570	дата смерти	0	0	1982-03-28	0	0	0
[1980, 1985]	яков исаакович	Q4088462	Блюмберг, Яков Исаакович	P570	дата смерти	0	0	1984-01-01	0	0	0
[1980, 1985]	яков исаакович	Q716593	Мурей, Яков Исаакович	P2962	шахматный титул	международный мастер	0	0	1980-01-01	0	0
[1988, 1989]	яков исаакович	Q4536079	Явчуновский, Яков Исаакович	P570	дата смерти	0	0	1988-01-01	0	0	0
[1980, 1985]	яков исаакович	Q20035830	Мильштейн, Яков Исаакович	P570	дата смерти	0	0	1981-12-04	0	0	0
[1974, 1975]	яков кивович	Q26386	Яков Кивович Сыркин	P570	дата смерти	0	0	1974-01-08	0	0	0
[1991, 1996]	яков константинович	Q4143349	Гопп, Яков Константинович	P2031	начало периода активности	0	0	1992-01-01	0	0	0
[1984, 1987]	яков кузьмич	Q16706606	Токарев, Яков Кузьмич	P570	дата смерти	0	0	1984-03-15	0	0	0
[1938, 1939]	яков лазаревич	Q21088082	Авиновицкий, Яков Лазаревич	P570	дата смерти	0	0	1938-01-08	0	0	0
[1923, 1924]	яков лазаревич	Q4059481	Аким, Яков Лазаревич	P569	дата рождения	0	0	1923-12-15	0	0	0
[1938, 1939]	яков лазаревич	Q4078551	Барсков, Яков Лазаревич	P570	дата смерти	0	0	1938-08-17	0	0	0
[1982, 1991]	яков леонтьевич	Q21140564	Цивьян, Яков Лейбович	P570	дата смерти	0	0	1987-07-01	0	0	0
[1994, 1998]	яков львович	Q12146974	Рапопорт, Яков Львович	P570	дата смерти	0	0	1996-03-17	0	0	0
[1994, 1998]	яков львович	Q4429124	Сорокер, Яков Львович	P570	дата смерти	0	0	1995-03-06	0	0	0
[1986, 1990]	яков львович	Q4081959	Белинский, Яков Львович	P570	дата смерти	0	0	1988-01-01	0	0	0
[1997, 2001]	яков маркович	Q4396786	Ройтфельд, Жак	P570	дата смерти	0	0	1999-01-01	0	0	0
[1977, 1981]	яков маркович	Q19618013	Киржнер, Яков Маркович	P570	дата смерти	0	0	1979-04-19	0	0	0
[1987, 1993]	яков маркович	Q4192307	Зискинд, Яков Маркович	P570	дата смерти	0	0	1989-03-17	0	0	0
[2001, 2002]	яков матвеев	Q16447755	Матвеев, Яков Иванович	P570	дата смерти	0	0	2001-01-01	0	0	0
[1963, 1964]	яков матвеевич	Q4498320	Хлытчиев, Яков Матвеевич	P570	дата смерти	0	0	1963-04-16	0	0	0
[1955, 1959]	яков миронович	Q4266091	Ломакин, Яков Миронович	P570	дата смерти	0	0	1958-08-16	0	0	0
[1993, 1998]	яков миронович	Q4081984	Белицкий, Яков Миронович	P570	дата смерти	0	0	1996-01-10	0	0	0
[1961, 1962]	яков миронович	Q15071463	Магазинер, Яков Миронович	P570	дата смерти	0	0	1961-04-27	0	0	0
[1993, 1997]	яков михайлович	Q12078882	Аптер, Яков Михайлович	P570	дата смерти	0	0	1993-11-18	0	0	0
[1993, 1997]	яков михайлович	Q20730536	Хаммо, Яков Михайлович	P569	дата рождения	0	0	1994-06-11	0	0	0
[1993, 1997]	яков михайлович	Q12078882	Аптер, Яков Михайлович	P39	занимаемая должность	народный депутат Украины	0	0	1990-05-15	1993-11-18	0
[1950, 1952]	яков михайлович	Q4373635	Посельский, Яков Михайлович	P2032	окончание периода активности	0	0	1951-01-01	0	0	0
[1956, 1960]	яков михайлович	Q19618747	Лавренов, Яков Михайлович	P570	дата смерти	0	0	1957-01-01	0	0	0
[1937, 1939]	яков михайлович	Q519191	Яков Михайлович Юровский	P570	дата смерти	0	0	1938-08-02	0	0	0
[1993, 1997]	яков михайлович	Q15069205	Колотыркин, Яков Михайлович	P570	дата смерти	0	0	1995-11-02	0	0	0
[2004, 2008]	яков михайлович	Q4232230	Копанский, Яков Михайлович	P570	дата смерти	0	0	2006-07-18	0	0	0
[1950, 1952]	яков михайлович	Q4373635	Посельский, Яков Михайлович	P570	дата смерти	0	0	1951-06-26	0	0	0
[1993, 1997]	яков михайлович	Q19909291	Смоленский, Яков Михайлович	P570	дата смерти	0	0	1995-03-09	0	0	0
[1937, 1939]	яков михайлович	Q12158321	Струхманчук, Яков Михайлович	P570	дата смерти	0	0	1937-12-02	0	0	0
[2004, 2008]	яков михайлович	Q4073386	Ачкасов, Яков Михайлович	P570	дата смерти	0	0	2004-01-30	0	0	0
[1984, 1988]	яков михайлович	Q18203813	Свет, Яков Михайлович	P570	дата смерти	0	0	1987-02-18	0	0	0
[1933, 1934]	яков михайлович	Q4207102	Каган, Яков Михайлович	P569	дата рождения	0	0	1933-12-15	0	0	0
[1969, 1971]	яков михайлович	Q4135460	Генкин, Яков Михайлович	P570	дата смерти	0	0	1970-01-01	0	0	0
[1960, 1963]	яков моисеевич	Q4485229	Фишман, Яков Моисеевич	P570	дата смерти	0	0	1961-07-16	0	0	0
[1989, 1990]	яков моисеевич	Q15079388	Серебрийский, Яков Моисеевич	P570	дата смерти	0	0	1989-01-01	0	0	0
[1947, 1948]	яков моисеевич	Q4368034	Подольный, Яков Моисеевич	P569	дата рождения	0	0	1947-11-11	0	0	0
[1987, 1992]	яков наумович	Q4396775	Ройтенберг, Яков Наумович	P570	дата смерти	0	0	1988-03-06	0	0	0
[1987, 1992]	яков наумович	Q4151717	Гузман, Яков Наумович	P570	дата смерти	0	0	1990-01-01	0	0	0
[1987, 1992]	яков наумович	Q4281108	Мараш, Яков Наумович	P570	дата смерти	0	0	1990-09-25	0	0	0
[1987, 1992]	яков наумович	Q1678851	Лапинский, Яков Наумович	P166	полученные награды	Заслуженный деятель искусств Украины	0	0	0	0	1991-01-01
[1928, 1932]	яков наумович	Q1678851	Лапинский, Яков Наумович	P569	дата рождения	0	0	1928-01-07	0	0	0
[1997, 1998]	яков николаев	Q18274793	Николаев, Яков Иванович	P570	дата смерти	0	0	1997-01-19	0	0	0
[1992, 1997]	яков николаевич	Q16448066	Неумоев, Яков Николаевич	P570	дата смерти	0	0	1993-12-02	0	0	0
[1961, 1964]	яков николаевич	Q4316813	Нелюбин, Яков Николаевич	P570	дата смерти	0	0	1963-01-01	0	0	0
[2004, 2008]	яков николаевич	Q4247544	Купреянов, Яков Николаевич	P570	дата смерти	0	0	2006-03-25	0	0	0
[1946, 1955]	яков николаевич	Q4481977	Федоренко, Яков Николаевич	P570	дата смерти	0	0	1947-03-26	0	0	0
[1968, 1970]	яков николаевич	Q4299744	Моисеев, Яков Николаевич	P570	дата смерти	0	0	1968-12-28	0	0	0
[1992, 1997]	яков николаевич	Q12086188	Яков Николаевич Белевцев	P570	дата смерти	0	0	1994-08-29	0	0	0
[1957, 1961]	яков осипович	Q28665145	Яков Осипович Малютин	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1957-07-21
[1945, 1950]	яков осипович	Q28665145	Яков Осипович Малютин	P166	полученные награды	народный артист РСФСР	0	0	0	0	1947-01-01
[1937, 1938]	яков осипович	Q15077304	Охотников, Яков Осипович	P570	дата смерти	0	0	1937-03-08	0	0	0
[1945, 1950]	яков осипович	Q4398974	Рубанчик, Яков Осипович	P570	дата смерти	0	0	1948-12-20	0	0	0
[1992, 1997]	яков павлович	Q12153282	Скляров, Яков Павлович	P570	дата смерти	0	0	1992-01-01	0	0	0
[1925, 1929]	яков павлович	Q2660878	Яков Адлер	P570	дата смерти	0	0	1926-04-01	0	0	0
[1925, 1929]	яков павлович	Q4322852	Новицкий, Яков Павлович	P570	дата смерти	0	0	1925-05-19	0	0	0
[1924, 1926]	яков петрович	Q4524101	Шипилов, Яков Петрович	P569	дата рождения	0	0	1925-08-31	0	0	0
[1940, 1941]	яков петрович	Q4536323	Ядов, Яков Петрович	P570	дата смерти	0	0	1940-01-01	0	0	0
[1975, 1976]	яков петрович	Q15065897	Дмитриев, Яков Петрович	P570	дата смерти	0	0	1975-12-01	0	0	0
[1985, 1987]	яков петрович	Q1396864	Юхтман, Яков Петрович	P570	дата смерти	0	0	1985-01-26	0	0	0
[1993, 1998]	яков петрович	Q1679626	Терлецкий, Яков Петрович	P570	дата смерти	0	0	1993-11-15	0	0	0
[1993, 1997]	яков прохорович	Q15070382	Крапивин, Яков Прохорович	P570	дата смерти	0	0	1993-05-21	0	0	0
[1923, 1926]	яков романов	Q4397200	Романов, Яков Александрович	P569	дата рождения	0	0	1925-10-23	0	0	0
[1974, 1976]	яков романович	Q21101193	Коваленко, Яков Романович	P166	полученные награды	заслуженный деятель науки РСФСР	0	0	0	0	1974-01-01
[1993, 2003]	яков рувимович	Q4111338	Вилькин, Яков Рувимович	P570	дата смерти	0	0	1997-01-01	0	0	0
[1981, 1985]	яков савченко	Q4404311	Яков Фёдорович Савченко	P166	полученные награды	Герой Социалистического Труда	0	0	0	0	1983-10-21
[1981, 1985]	яков савченко	Q4404311	Яков Фёдорович Савченко	P570	дата смерти	0	0	1984-09-26	0	0	0
[1981, 1985]	яков савченко	Q4404311	Яков Фёдорович Савченко	P166	полученные награды	орден Ленина	0	0	0	0	1983-10-21
[1981, 1985]	яков савченко	Q4404311	Яков Фёдорович Савченко	P166	полученные награды	медаль «Серп и Молот»	0	0	0	0	1983-10-21
[2008, 2009]	яков самойлович	Q4499763	Хонигсман, Яков Самойлович	P570	дата смерти	0	0	2008-11-08	0	0	0
[2008, 2009]	яков самойлович	Q4503655	Цегляр, Яков Самойлович	P570	дата смерти	0	0	2008-02-11	0	0	0
[1994, 1998]	яков сегель	Q1554208	Яков Александрович Сегель	P570	дата смерти	0	0	1995-05-19	0	0	0
[2000, 2001]	яков семенович	Q4177068	Еселевич, Яков Семёнович	P570	дата смерти	0	0	2000-07-31	0	0	0
[1981, 1988]	яков семенович	Q4495226	Хамармер, Яков Семёнович	P570	дата смерти	0	0	1986-10-08	0	0	0
[1958, 1963]	яков семенович	Q18741442	Яковлев, Яков Семёнович	P569	дата рождения	0	0	1962-03-18	0	0	0
[1946, 1950]	яков семенович	Q1679628	Ланда, Яков Семёнович	P569	дата рождения	0	0	1948-08-09	0	0	0
[2000, 2001]	яков семенович	Q4186228	Занис, Ян Семёнович	P166	полученные награды	Заслуженный архитектор Российской Федерации	0	0	0	0	2000-01-01
[1981, 1988]	яков семенович	Q4428193	Солодухо, Яков Семёнович	P570	дата смерти	0	0	1987-03-16	0	0	0
[1933, 1937]	яков семенович	Q4186228	Занис, Ян Семёнович	P569	дата рождения	0	0	1934-08-06	0	0	0
[1923, 1928]	яков семенович	Q4086708	Билинкис, Яков Семёнович	P569	дата рождения	0	0	1926-10-08	0	0	0
[1988, 1997]	яков сергеевич	Q18009126	Беленький, Яков Сергеевич	P570	дата смерти	0	0	1989-02-02	0	0	0
[1976, 1980]	яков сергеевич	Q4266195	Яков Ломкин	P569	дата рождения	0	0	1978-05-30	0	0	0
[1950, 1954]	яков смирнов	Q977228	Яков Смирнофф	P569	дата рождения	0	0	1951-01-24	0	0	0
[1995, 1997]	яков смоленский	Q19909291	Смоленский, Яков Михайлович	P570	дата смерти	0	0	1995-03-09	0	0	0
[1940, 1941]	яков смушкевич	Q2914828	Яков Владимирович Смушкевич	P410	воинское звание	генерал-лейтенант авиации	0	0	1940-06-04	0	0
[1989, 1999]	яков соломонович	Q4269746	Лурье, Яков Соломонович	P570	дата смерти	0	0	1996-03-18	0	0	0
[1988, 1991]	яков сталин	Q4536753	Яков, сын Сталина	P577	дата публикации	0	0	1990-01-01	0	0	0
[1974, 1975]	яков степанович	Q4191944	Зимин, Яков Степанович	P570	дата смерти	0	0	1974-08-29	0	0	0
[1985, 1986]	яков степанович	Q16712249	Фоканов, Яков Степанович	P570	дата смерти	0	0	1985-11-10	0	0	0
[1923, 1925]	яков степанович	Q4534301	Юла, Яков Степанович	P569	дата рождения	0	0	1924-03-13	0	0	0
[1993, 1996]	яков тихонович	Q4322857	Новиченко, Яков Тихонович	P570	дата смерти	0	0	1994-01-01	0	0	0
[2002, 2004]	яков трофимович	Q4066149	Андрющенко, Яков Трофимович	P570	дата смерти	0	0	2003-02-28	0	0	0
[1981, 1985]	яков федорович	Q15061224	Шапошников, Яков Фёдорович	P570	дата смерти	0	0	1981-05-25	0	0	0
[1993, 1997]	яков федорович	Q4067579	Антошин, Яков Фёдорович	P570	дата смерти	0	0	1993-12-02	0	0	0
[1947, 1951]	яков федорович	Q4213293	Капустин, Яков Фёдорович	P570	дата смерти	0	0	1950-10-01	0	0	0
[1956, 1957]	яков федорович	Q21133936	Шабанов, Яков Фёдорович	P570	дата смерти	0	0	1956-05-19	0	0	0
[1981, 1985]	яков федорович	Q4404311	Яков Фёдорович Савченко	P570	дата смерти	0	0	1984-09-26	0	0	0
[2002, 2004]	яков федорович	Q15069636	Косовичев, Яков Фёдорович	P570	дата смерти	0	0	2003-11-03	0	0	0
[1959, 1963]	яков федорович	Q3925549	Мельников, Яков Фёдорович	P570	дата смерти	0	0	1960-07-12	0	0	0
[2002, 2004]	яков федорович	Q4328186	Яков Нусс	P570	дата смерти	0	0	2002-08-29	0	0	0
[1981, 1985]	яков федорович	Q4404311	Яков Фёдорович Савченко	P166	полученные награды	Герой Социалистического Труда	0	0	0	0	1983-10-21
[1981, 1985]	яков федорович	Q4404311	Яков Фёдорович Савченко	P166	полученные награды	медаль «Серп и Молот»	0	0	0	0	1983-10-21
[1981, 1985]	яков федорович	Q4404311	Яков Фёдорович Савченко	P166	полученные награды	орден Ленина	0	0	0	0	1983-10-21
[1925, 1929]	яков федорович	Q15076608	Стародумов, Яков Фёдорович	P569	дата рождения	0	0	1926-12-13	0	0	0
[1993, 1997]	яков федорович	Q16722595	Юдин, Яков Фёдорович	P570	дата смерти	0	0	1994-01-08	0	0	0
[1925, 1929]	яков федорович	Q4538101	Янкин, Яков Фёдорович	P570	дата смерти	0	0	1928-10-18	0	0	0
[1980, 1987]	яков федотович	Q1637167	Яков Федотович Павлов	P570	дата смерти	0	0	1981-09-29	0	0	0
[1980, 1987]	яков федотович	Q1637167	Яков Федотович Павлов	P570	дата смерти	0	0	1981-09-28	0	0	0
[2006, 2007]	яков фельдман	Q21152423	Фельдман, Яков Григорьевич	P570	дата смерти	0	0	2006-01-01	0	0	0
[1956, 1957]	яков филимонович	Q18278588	Терещенко, Яков Филимонович	P166	полученные награды	орден Ленина	0	0	0	0	1956-01-01
[1991, 1997]	яков филиппович	Q18044681	Кузьменко, Яков Филиппович	P570	дата смерти	0	0	1992-11-07	0	0	0
[1980, 1982]	яков халип	Q4495073	Халип, Яков Николаевич	P570	дата смерти	0	0	1980-01-01	0	0	0
[1984, 1985]	яков шведов	Q4521706	Шведов, Яков Захарович	P570	дата смерти	0	0	1984-12-31	0	0	0
[1967, 1968]	яков эммануилович	Q4142195	Голосовкер, Яков Эммануилович	P570	дата смерти	0	0	1967-07-20	0	0	0
[1938, 1939]	яков яковлев	Q503657	Яков Аркадьевич Яковлев	P570	дата смерти	0	0	1938-07-29	0	0	0
[1988, 1998]	яков яковлевич	Q19908866	Гуменник, Яков Яковлевич	P570	дата смерти	0	0	1995-01-01	0	0	0
[1988, 1998]	яков яковлевич	Q16664475	Кожурин, Яков Яковлевич	P570	дата смерти	0	0	1992-08-26	0	0	0
[1988, 1998]	яков яковлевич	Q12105356	Зайко, Яков Яковлевич	P39	занимаемая должность	народный депутат Украины	0	0	1990-05-15	1994-05-10	0
[1957, 1958]	яков яковлевич	Q8521847	Безбах, Яков Яковлевич	P569	дата рождения	0	0	1957-09-08	0	0	0
[1993, 2000]	яковенко александр	Q4536769	Яковенко, Александр Николаевич	P39	занимаемая должность	народный депутат Украины	0	0	1994-05-11	1998-05-12	0
[1993, 2000]	яковенко александр	Q4536769	Яковенко, Александр Николаевич	P39	занимаемая должность	народный депутат Украины	0	0	1998-05-12	2002-05-14	0
[1958, 1963]	яковлев а	Q466169	Елена Алексеевна Яковлева	P569	дата рождения	0	0	1961-03-05	0	0	0
[1969, 1980]	яковлев а	Q1967995	Александра Евгеньевна Яковлева	P2031	начало периода активности	0	0	1978-01-01	0	0	0
[1954, 1959]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P166	полученные награды	орден Красного Знамени	0	0	0	0	1955-10-26
[1986, 1997]	яковлев александр	Q4536836	Яковлев, Александр Иванович	P570	дата смерти	0	0	1989-05-02	0	0	0
[1954, 1959]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P166	полученные награды	орден Ленина	0	0	0	0	1956-03-31
[1954, 1959]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P166	полученные награды	медаль «Серп и Молот»	0	0	0	0	1957-07-12
[1954, 1959]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P166	полученные награды	Герой Социалистического Труда	0	0	0	0	1957-07-12
[1946, 1948]	яковлев александр	Q4536827	Яковлев, Александр Александрович (ректор ННГУ)	P570	дата смерти	0	0	1946-01-01	0	0	0
[1946, 1948]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P410	воинское звание	Генерал-полковник инженерно-авиационной службы	0	0	1946-07-09	1951-01-01	0
[1943, 1944]	яковлев александр	Q16658471	Яковлев, Александр Андреевич	P570	дата смерти	0	0	1943-01-01	0	0	0
[1946, 1948]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P166	полученные награды	Сталинская премия 1-й степени	0	0	0	0	1946-01-01
[1946, 1948]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P166	полученные награды	Сталинская премия 1-й степени	0	0	0	0	1947-01-01
[1986, 1997]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P570	дата смерти	0	0	1989-08-22	0	0	0
[1943, 1944]	яковлев александр	Q334665	Александр Сергеевич Яковлев	P166	полученные награды	Сталинская премия 1-й степени	0	0	0	0	1943-01-01
[1928, 1930]	яковлев александр	Q4536835	Яковлев, Александр Григорьевич	P569	дата рождения	0	0	1928-10-17	0	0	0
[1946, 1948]	яковлев александр	Q4536829	Яковлев, Александр Алексеевич	P570	дата смерти	0	0	1946-05-30	0	0	0
[1946, 1948]	яковлев александр	Q4536831	Яковлев, Александр Анатольевич	P569	дата рождения	0	0	1946-01-15	0	0	0
[1946, 1948]	яковлев александр	Q4536841	Яковлев, Александр Степанович (герой)	P570	дата смерти	0	0	1946-09-25	0	0	0
[1986, 1997]	яковлев александр	Q4536833	Яковлев, Александр Викторович	P570	дата смерти	0	0	1996-03-08	0	0	0
[1976, 1977]	яковлев александр	Q4536833	Яковлев, Александр Викторович	P569	дата рождения	0	0	1976-09-04	0	0	0
[1938, 1939]	яковлев александр	Q593879	Яковлев, Александр Евгеньевич	P570	дата смерти	0	0	1938-05-12	0	0	0
[1971, 1975]	яковлев борис	Q18019598	Яковлев, Борис Николаевич (художник)	P570	дата смерти	0	0	1972-12-08	0	0	0
[1969, 1981]	яковлев в	Q4536971	Яковлева, Наталья Васильевна	P569	дата рождения	0	0	1973-10-30	0	0	0
[1923, 1931]	яковлев в	Q1686532	Яковлев, Егор Владимирович	P569	дата рождения	0	0	1930-03-14	0	0	0
[1969, 1981]	яковлев в	Q4536869	Яковлев, Василий Фёдорович	P570	дата смерти	0	0	1971-07-28	0	0	0
[1984, 1989]	яковлев василий	Q4536867	Яковлев, Василий Николаевич (Герой Советского Союза)	P570	дата смерти	0	0	1987-09-15	0	0	0
[1950, 1952]	яковлев василий	Q17495047	Яковлев, Василий Терентьевич	P570	дата смерти	0	0	1950-09-21	0	0	0
[1993, 1997]	яковлев василий	Q15944134	Яковлев, Василий Семёнович	P570	дата смерти	0	0	1996-11-27	0	0	0
[1950, 1952]	яковлев василий	Q18740783	Яковлев, Василий Данилович	P166	полученные награды	орден Ленина	0	0	0	0	1950-01-01
[1928, 1930]	яковлев василий	Q15944134	Яковлев, Василий Семёнович	P569	дата рождения	0	0	1928-04-01	0	0	0
[2008, 2009]	яковлев виталий	Q7936838	Виталий Яковлев	P54	член спортивной команды	Зенит-2 (футбольный клуб)	0	0	2008-01-01	2008-01-01	0
[1959, 1966]	яковлев владимир	Q4536879	Яковлев, Владимир Егорович	P569	дата рождения	0	0	1959-03-08	0	0	0
[1989, 2001]	яковлев владимир	Q4536878	Яковлев, Владимир Игоревич	P570	дата смерти	0	0	1998-10-10	0	0	0
[1989, 2001]	яковлев владимир	Q4536876	Яковлев, Владимир Георгиевич	P570	дата смерти	0	0	2000-01-09	0	0	0
[1982, 1984]	яковлев владимир	Q18044539	Яковлев, Владимир Михайлович	P570	дата смерти	0	0	1983-09-20	0	0	0
[1970, 1976]	яковлев д	Q1969188	Яковлев, Николай Дмитриевич	P570	дата смерти	0	0	1972-05-09	0	0	0
[1977, 1986]	яковлев е	Q466169	Елена Алексеевна Яковлева	P2031	начало периода активности	0	0	1983-01-01	0	0	0
[1954, 1959]	яковлев е	Q1967995	Александра Евгеньевна Яковлева	P569	дата рождения	0	0	1957-07-02	0	0	0
[1977, 1986]	яковлев е	Q1967995	Александра Евгеньевна Яковлева	P2031	начало периода активности	0	0	1978-01-01	0	0	0
[2001, 2004]	яковлев евгений	Q4536897	Яковлев, Евгений Георгиевич	P570	дата смерти	0	0	2003-12-15	0	0	0
[1986, 1997]	яковлев егор	Q4536906	Яковлев, Егор Константинович	P569	дата рождения	0	0	1991-09-17	0	0	0
[1999, 2005]	яковлев елена	Q466169	Елена Алексеевна Яковлева	P166	полученные награды	ТЭФИ	0	0	0	0	2004-01-01
[1999, 2005]	яковлев елена	Q4536964	Алёна Юрьевна Яковлева	P166	полученные награды	заслуженный артист Российской Федерации	0	0	0	0	1999-01-01
[1998, 1999]	яковлев и	Q4536878	Яковлев, Владимир Игоревич	P570	дата смерти	0	0	1998-10-10	0	0	0
[1984, 1986]	яковлев иван	Q15060768	Яковлев, Иван Романович	P570	дата смерти	0	0	1985-10-26	0	0	0
[2007, 2009]	яковлев иван	Q20615122	Иван Яковлев	P1191	первое исполнение	0	0	2007-12-01	0	0	0
[1974, 1977]	яковлев константин	Q47453212	Константин Павлович Яковлев	P570	дата смерти	0	0	1976-01-01	0	0	0
[1959, 1960]	яковлев марин	Q4536969	Марина Александровна Яковлева	P569	дата рождения	0	0	1959-04-01	0	0	0
[2000, 2004]	яковлев марин	Q4536969	Марина Александровна Яковлева	P166	полученные награды	заслуженный артист Российской Федерации	0	0	0	0	2000-07-04
[1993, 1997]	яковлев михаил	Q19578340	Михаил Яковлев	P569	дата рождения	0	0	1996-01-29	0	0	0
[2001, 2003]	яковлев михаил	Q56248133	Михаил Яковлев	P569	дата рождения	0	0	2001-06-02	0	0	0
[1972, 1978]	яковлев н	Q4536971	Яковлева, Наталья Васильевна	P569	дата рождения	0	0	1973-10-30	0	0	0
[1923, 1929]	яковлев н	Q312469	Александр Николаевич Яковлев	P569	дата рождения	0	0	1923-12-02	0	0	0
[1972, 1978]	яковлев н	Q1969188	Яковлев, Николай Дмитриевич	P570	дата смерти	0	0	1972-05-09	0	0	0
[1957, 1967]	яковлев николай	Q16515004	Яковлев, Николай Николаевич	P569	дата рождения	0	0	1958-10-11	0	0	0
[1924, 1925]	яковлев николай	Q4536927	Яковлев, Николай Александрович	P569	дата рождения	0	0	1924-04-06	0	0	0
[1957, 1967]	яковлев николай	Q4536933	Яковлев, Николай Николаевич	P570	дата смерти	0	0	1966-06-19	0	0	0
[1992, 1996]	яковлев николай	Q4536935	Яковлев, Николай Яковлевич	P570	дата смерти	0	0	1993-04-11	0	0	0
[1950, 1951]	яковлев николай	Q4536928	Яковлев, Николай Капитонович	P570	дата смерти	0	0	1950-12-21	0	0	0
[1972, 1973]	яковлев николай	Q1969188	Яковлев, Николай Дмитриевич	P570	дата смерти	0	0	1972-05-09	0	0	0
[1990, 1992]	яковлев олег	Q18280541	Яковлев, Олег Анатольевич	P570	дата смерти	0	0	1990-05-02	0	0	0
[1997, 2000]	яковлев олег	Q4536936	Олег Яковлев	P2031	начало периода активности	0	0	1997-01-01	0	0	0
[1997, 2000]	яковлев олег	Q19787277	Олег Яковлев	P569	дата рождения	0	0	1997-06-16	0	0	0
[1990, 1992]	яковлев олег	Q7086164	Олег Яковлев	P54	член спортивной команды	Звезда	0	0	1991-01-01	2006-01-01	0
[1995, 1997]	яковлев ольга	Q4536973	Ольга Яковлева	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1996-01-01
[1936, 1940]	яковлев п	Q2443837	Яковлев, Геннадий Павлович	P569	дата рождения	0	0	1938-07-07	0	0	0
[1991, 1997]	яковлев павел	Q2703966	Яковлев, Павел Владимирович	P569	дата рождения	0	0	1991-04-07	0	0	0
[2001, 2002]	яковлев сергей	Q555377	Яковлев, Сергей Анатольевич	P54	член спортивной команды	Aurum Hotels	0	0	2001-01-01	2001-01-01	0
[1989, 1997]	яковлев сергей	Q4536951	Сергей Сергеевич Яковлев	P570	дата смерти	0	0	1996-01-01	0	0	0
[2007, 2008]	яковлев сергей	Q555377	Яковлев, Сергей Анатольевич	P54	член спортивной команды	Astana Pro Team	0	0	2007-01-01	2008-01-01	0
[1991, 2004]	яковлев татьяна	Q1459845	Яковлева, Татьяна Алексеевна	P570	дата смерти	0	0	1991-04-28	0	0	0
[1960, 1962]	яковлев татьяна	Q4536978	Яковлева, Татьяна Владимировна	P569	дата рождения	0	0	1960-07-07	0	0	0
[2005, 2007]	яковлев улица	Q4471131	Улица Авиаконструктора Яковлева	P138	названо в честь	Александр Сергеевич Яковлев	0	0	2006-02-21	0	0
[2005, 2007]	яковлев улица	Q4471131	Улица Авиаконструктора Яковлева	P138	названо в честь	Усиевич, Григорий Александрович	0	0	1925-01-01	2006-02-21	0
[1975, 1976]	яковлев федор	Q18045353	Яковлев, Фёдор Матвеевич	P570	дата смерти	0	0	1975-11-11	0	0	0
[1994, 1998]	яковлев юрий	Q4536961	Яковлев, Юрий Яковлевич	P570	дата смерти	0	0	1995-12-29	0	0	0
[1961, 1965]	яковлев юрий	Q784509	Юрий Васильевич Яковлев	P166	полученные награды	заслуженный артист РСФСР	0	0	0	0	1961-04-28
[1970, 1974]	яковлев юрий	Q784509	Юрий Васильевич Яковлев	P166	полученные награды	Государственная премия РСФСР имени К. С. Станиславского	0	0	0	0	1970-01-01
[1994, 1998]	яковлев юрий	Q784509	Юрий Васильевич Яковлев	P166	полученные награды	орден «За заслуги перед Отечеством» III степени	0	0	0	0	1996-10-17
[1994, 1998]	яковлев юрий	Q784509	Юрий Васильевич Яковлев	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1994-01-01
[1961, 1968]	яковлев яков	Q18741442	Яковлев, Яков Семёнович	P569	дата рождения	0	0	1962-03-18	0	0	0
[1972, 1975]	яковлевич берковский	Q4084940	Наум Яковлевич Берковский	P570	дата смерти	0	0	1972-01-01	0	0	0
[1923, 1928]	яковлевич брюсов	Q316374	Валерий Яковлевич Брюсов	P570	дата смерти	0	0	1924-10-09	0	0	0
[1965, 1967]	яковлевич брюсов	Q4097452	Александр Яковлевич Брюсов	P570	дата смерти	0	0	1966-12-01	0	0	0
[1985, 1991]	яковлевич бухштаб	Q4100578	Борис Яковлевич Бухштаб	P570	дата смерти	0	0	1985-09-17	0	0	0
[1965, 1966]	яковлевич гаккель	Q1679625	Яков Яковлевич Гаккель	P570	дата смерти	0	0	1965-12-30	0	0	0
[1994, 1999]	яковлевич гефтер	Q4137807	Гефтер, Михаил Яковлевич	P570	дата смерти	0	0	1995-02-15	0	0	0
[1970, 1974]	яковлевич горбань	Q4143503	Григорий Яковлевич Горбань	P166	полученные награды	медаль «Серп и Молот»	0	0	0	0	1971-03-30
